mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_RMSE
0.24548535346984862,0.0016881260544557542,0.009121131896972657,0.0002590823251520689,0.1,0.05,100,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8564503369006201,-0.6957627655795434,-0.6835776223213897,-0.6699526717522889,-0.6178878626632393,-0.7047262518434162,0.08037153017190868,72,-0.41541094763140374,-0.43144408031971315,-0.43053606715990383,-0.4155069967318581,-0.4316095140731541,-0.42490152118320657,0.007718528785188948,0.7047262518434162
0.23446393013000488,0.002221322842554331,0.009525823593139648,0.00020449868545015996,0.1,0.05,100,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.8513116519948489,-0.8271810215156059,-0.7170249146591713,-0.7375245013821508,-0.6094401916134127,-0.748496456233038,0.08626669316195561,117,-0.5275899184969252,-0.5490116240870747,-0.5747786337954357,-0.5648221229632869,-0.5851700443695463,-0.5602744687424538,0.020228559726705085,0.748496456233038
0.14354143142700196,0.0018097717630500669,0.01124272346496582,0.0007229231991721794,0.1,0.05,200,7,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-0.8565621881267598,-0.6616009629327958,-0.6887982313856369,-0.6560570370943208,-0.6348605412547884,-0.6995757921588603,0.080355357919561,61,-0.5266852557613668,-0.5406826939296479,-0.5352874259748696,-0.540945444969411,-0.5441163177034513,-0.5375434276677493,0.006125700590008624,0.6995757921588603
0.13905787467956543,0.002227176469736278,0.01164383888244629,0.0007044693702277018,0.1,0.05,200,7,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-0.8879841184541856,-0.7668563390335911,-0.7129591586420428,-0.7348966542059571,-0.6421040213083401,-0.7489600583288233,0.08069699240778153,119,-0.5890230520803711,-0.5932102678426043,-0.6007951891848798,-0.6089565577129502,-0.6021935412964456,-0.5988357216234502,0.007006853830832801,0.7489600583288233
0.25658512115478516,0.002248047793678732,0.013681316375732422,0.0005734156785859882,0.1,0.05,200,15,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.8458451797278292,-0.6489481513531926,-0.67689143145619,-0.6076007840670246,-0.5951222423376015,-0.6748815577883676,0.0903254029626983,23,-0.4032382849563137,-0.4024385477011596,-0.4074793878114753,-0.4057163604119001,-0.4034072268879824,-0.40445596155376623,0.0018645241197302463,0.6748815577883676
0.24806013107299804,0.001619794129267597,0.015499687194824219,0.0004922319471960416,0.1,0.05,200,15,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-0.846239401147224,-0.76586939704306,-0.6936295483122087,-0.7043631383078531,-0.6045777477093124,-0.7229358465039317,0.08032372065994327,99,-0.4889302462763007,-0.49442873781359636,-0.5195697304450907,-0.5086351083385474,-0.534808740567802,-0.5092745126882675,0.016689417889533136,0.7229358465039317
0.44946041107177737,0.0034663665018329435,0.01849961280822754,0.0006418938051955544,0.1,0.05,200,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8392932221848755,-0.6616365800451052,-0.6554970907924248,-0.6524904762971755,-0.619008181856446,-0.6855851102352054,0.07827227718577025,44,-0.2812312923730243,-0.30260099823917436,-0.3068547898663144,-0.28813721496881634,-0.2931534223446583,-0.29439554355839753,0.009344189169703426,0.6855851102352054
0.4338540554046631,0.002509193242548592,0.02077827453613281,0.0008173116668494654,0.1,0.05,200,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.8029715751370387,-0.7861604779738359,-0.6933748520958783,-0.7348243998351126,-0.5934211648681672,-0.7221504939820066,0.07508559227885706,97,-0.40588467490094815,-0.4136548667378799,-0.4541444953798813,-0.4387390106087992,-0.46876908378859206,-0.43623842628322007,0.023733905261925405,0.7221504939820066
0.20224547386169434,0.001347516887107671,0.014820623397827148,0.0005228862955556449,0.1,0.05,300,7,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-0.8299931335591852,-0.6338624064668685,-0.6644799972487667,-0.6419538308352488,-0.6103979416693522,-0.6761374619558843,0.07884776426582416,27,-0.4739059367721382,-0.48221547214073024,-0.480080442620423,-0.48585213604209454,-0.48610672627060425,-0.48163214276919797,0.0044782261298588364,0.6761374619558843
0.19876718521118164,0.0015380080547865757,0.016606664657592772,0.0010484736985333673,0.1,0.05,300,7,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-0.8489344926729062,-0.7336688641714033,-0.6817026341538194,-0.7191105188599901,-0.6275156907261287,-0.7221864401168495,0.07322276355881803,98,-0.5291999314976391,-0.5341581198695411,-0.5317071293626685,-0.5326692581636394,-0.547862997970375,-0.5351194873727726,0.006572826514562998,0.7221864401168495
0.36936297416687014,0.0030338065324839293,0.019329547882080078,0.00044265790155758645,0.1,0.05,300,15,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.838966518824261,-0.6273386912274868,-0.66069480749763,-0.6051203074513014,-0.5876904251407673,-0.6639621500282893,0.09083856099101975,12,-0.3394311028375909,-0.33483138171296706,-0.33965189219313224,-0.3368065308200441,-0.3357851132698,-0.33730120416670684,0.0019341902091776352,0.6639621500282893
0.3735477924346924,0.010168030179825338,0.022472524642944337,0.0011140627129466903,0.1,0.05,300,15,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-0.8173876217288663,-0.7303445448109032,-0.6780159817635583,-0.7013168697933904,-0.5933525183091258,-0.7040835072811688,0.07276810638080641,71,-0.413212608906099,-0.4249978245996924,-0.45224440154219286,-0.4359697295370658,-0.4702228300879612,-0.4393294789346022,0.020099599516010844,0.7040835072811688
0.7204635620117188,0.022166444423473222,0.03163557052612305,0.002917972499919937,0.1,0.05,300,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8341415463953328,-0.6561454680755961,-0.6421778599162028,-0.6494580404001301,-0.6206415552005007,-0.6805128939975524,0.0777355649145833,38,-0.20779324666418322,-0.23102793340930092,-0.22955444417751514,-0.22044402679372319,-0.2227430730114734,-0.22231254481123916,0.008281181529740476,0.6805128939975524
0.8560854434967041,0.08715650285013136,0.0393885612487793,0.000937886576036228,0.1,0.05,300,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.7770986364374797,-0.7771333612897556,-0.6846455938762865,-0.7361866126841718,-0.5955182966197476,-0.7141165001814882,0.06835061425285084,85,-0.33621161705703884,-0.33997624048388897,-0.3882870724076721,-0.36298876580658157,-0.3989461520537542,-0.36528196956178716,0.025112690187152,0.7141165001814882
0.11623935699462891,0.006000671562489246,0.009792280197143555,0.0014662345741297328,0.1,0.1,100,7,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-0.854338755547819,-0.6734729665362498,-0.695560388648233,-0.6615236171156582,-0.6207407652637965,-0.7011272986223512,0.08037406228044268,64,-0.5341604230084144,-0.5532931113687746,-0.5386529803757651,-0.5503322532468844,-0.547051745156426,-0.544698102631253,0.007193659102450953,0.7011272986223512
0.09797019958496093,0.0039233448067747135,0.008518028259277343,0.0003466089385922313,0.1,0.1,100,7,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-0.8754562595264535,-0.7764424411417228,-0.7104077815690164,-0.7253490281104188,-0.650329255225514,-0.7475969531146252,0.07552360441017647,116,-0.5952269939910408,-0.5987821722064347,-0.5978756672400383,-0.5997802522230448,-0.6063370668710658,-0.5996004305063249,0.003692855461126108,0.7475969531146252
0.18093700408935548,0.0031272763739201236,0.010545110702514649,0.001305934397824989,0.1,0.1,100,15,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.8368195004331551,-0.649647794897347,-0.6708770355111521,-0.6182861973204008,-0.6075833871501062,-0.6766427830624322,0.08317841701037726,29,-0.400553986544687,-0.4059059111093461,-0.40609360242795656,-0.40934317363206607,-0.4053244940519289,-0.4054442335531969,0.002820121032593278,0.6766427830624322
0.16619210243225097,0.005961842757896829,0.010204219818115234,0.00036047670555710524,0.1,0.1,100,15,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-0.8399229181487857,-0.7628050348275347,-0.6836447179092066,-0.7256219290904306,-0.6038040305781106,-0.7231597261108136,0.0787637910348679,100,-0.4907172229833358,-0.49174795997599585,-0.5200459946311845,-0.5150296095800614,-0.5346109899837636,-0.5104303554308682,0.01694671787790424,0.7231597261108136
0.2671378135681152,0.014653879093702415,0.012548446655273438,0.002684363817812502,0.1,0.1,100,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8350859795373299,-0.661116031030882,-0.6547561350843716,-0.6727382875863498,-0.6175955590701784,-0.6882583984618222,0.0756988230266881,45,-0.2764199847514369,-0.2996546046387505,-0.29981194576536874,-0.28985670335634556,-0.2976785380160245,-0.29268435530558523,0.008909030783904877,0.6882583984618222
0.24181995391845704,0.007902260457404237,0.011635875701904297,0.0007703837648096081,0.1,0.1,100,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.8129876745033957,-0.7834187971686657,-0.6967471901034483,-0.7170970855509071,-0.5885918440666976,-0.7197685182786229,0.07808406630178555,90,-0.40991456387809533,-0.41423235787713836,-0.4484679847942384,-0.4275505285442194,-0.46447847238435297,-0.4329287814956089,0.02071224713935281,0.7197685182786229
0.14545903205871583,0.007879265984269685,0.010649633407592774,0.0005394106073380846,0.1,0.1,200,7,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-0.8137544941986469,-0.6352001174270374,-0.6509964425679404,-0.6423714633779741,-0.5890470750005748,-0.6662739185144347,0.07679168615172632,14,-0.44029171419684465,-0.45029408346842986,-0.44467990439502647,-0.4451756106807629,-0.44211573916460745,-0.4445114103811343,0.0033898063888865527,0.6662739185144347
0.13784217834472656,0.001152395081147122,0.01105484962463379,0.0003075298619876491,0.1,0.1,200,7,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-0.815244649929963,-0.7156227217052343,-0.6613564242561307,-0.7026117630075178,-0.6166506290351448,-0.7022972375867982,0.06625145607580953,68,-0.48878195825749615,-0.4991332518076383,-0.48263783817081796,-0.48335638160523686,-0.5007961089573963,-0.4909411077597171,0.007685916418820658,0.7022972375867982
0.239652681350708,0.002093260267968342,0.012859439849853516,0.0008046211952523267,0.1,0.1,200,15,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.818938898201709,-0.6310815522705931,-0.6530599760838208,-0.6098209374737037,-0.5899165375518793,-0.6605635803163411,0.0819439513612555,11,-0.28435716489604307,-0.2851237812059776,-0.29163058746326487,-0.28762363570444643,-0.2863458009476618,-0.2870161940434788,0.0025597930096558715,0.6605635803163411
0.2403852939605713,0.002553123728515072,0.015077781677246094,0.0006267732767259514,0.1,0.1,200,15,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-0.7973075676538222,-0.7186785230564802,-0.6557584061689672,-0.7130332255111983,-0.5949977820288957,-0.6959551008838727,0.06765869237986132,56,-0.3546262309529835,-0.37353506249686164,-0.3921932233740047,-0.36671712140139423,-0.388612978776049,-0.3751369234002586,0.013904452279801603,0.6959551008838727
0.43241095542907715,0.003471344077191715,0.01880326271057129,0.0010328129893009844,0.1,0.1,200,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8285653257963259,-0.647647061034048,-0.6570755805961465,-0.6550173152462583,-0.6154802480756348,-0.6807571061496828,0.07540287072914914,39,-0.15744229758145492,-0.18309355128870997,-0.1789639301737682,-0.16939180917392124,-0.1750001148059629,-0.17277834060476344,0.008902406204126526,0.6807571061496828
0.42803425788879396,0.003838400161194398,0.022409534454345702,0.0007763813145391731,0.1,0.1,200,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.7732583758480455,-0.7704823325337344,-0.6886069231815458,-0.7231032878710331,-0.5958145380699682,-0.7102530915008654,0.06531017377419991,82,-0.2579716743853846,-0.29075424537063144,-0.3130953253199226,-0.2908303488313974,-0.3059102399926555,-0.2917123667799983,0.018968082640306562,0.7102530915008654
0.19862446784973145,0.0006789523634559254,0.013874149322509766,0.0008472106113002812,0.1,0.1,300,7,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-0.808266941832011,-0.6240525802414704,-0.630600332024023,-0.6364373455497229,-0.5794114626991029,-0.6557537324692662,0.07886596299283863,6,-0.382877065614451,-0.3826287002762589,-0.38462358165837734,-0.38482155001773827,-0.3756659938685815,-0.3821233782870814,0.003348204175806022,0.6557537324692662
0.19607071876525878,0.0025435533241293163,0.015889596939086915,0.0006791274007670354,0.1,0.1,300,7,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-0.7910123989181643,-0.6987181745027254,-0.6402426160317135,-0.6951030882456893,-0.6009921649184102,-0.6852136885233405,0.06417039954531466,43,-0.42590417279121523,-0.4453938499343413,-0.4241963310769725,-0.42102924515789975,-0.4280224030453788,-0.42890920040116154,0.008554123013158237,0.6852136885233405
0.3464361667633057,0.005127772966131464,0.017609882354736327,0.0005715252380010081,0.1,0.1,300,15,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.8106660273163223,-0.6183921295824008,-0.6458542111267078,-0.6050116170921497,-0.5791423272665038,-0.6518132624768168,0.08228990478685502,3,-0.21673060394593802,-0.21472056086244143,-0.2188903261871178,-0.2165144506508793,-0.21420298108299823,-0.21621178454587495,0.0016609879645181483,0.6518132624768168
0.35986785888671874,0.005732934927135005,0.022793054580688477,0.001536318442498424,0.1,0.1,300,15,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-0.7846408226664829,-0.7169925570845218,-0.636726555086794,-0.7084900592842605,-0.6052932212977644,-0.6904286430839648,0.06330836494784566,48,-0.2789193998140626,-0.3019821699545832,-0.2924532983372253,-0.2755642471334489,-0.3009346365339798,-0.28997075035465997,0.010957405982057668,0.6904286430839648
0.6598560333251953,0.011638002303652775,0.027607822418212892,0.002358263455186064,0.1,0.1,300,31,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.8268494484691269,-0.647814553760712,-0.6444569397836227,-0.6521703520715303,-0.6157884032333377,-0.6774159394636659,0.07580000555900203,32,-0.1030743779220496,-0.1174411677971513,-0.11067199401615252,-0.10832884840079483,-0.11175013993064353,-0.11025330561335836,0.0046759322938910285,0.6774159394636659
0.6306238174438477,0.0112408784796849,0.03357486724853516,0.0015186905849204247,0.1,0.1,300,31,20,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.750574665773176,-0.7657004317207717,-0.6677938483291772,-0.7166523115640405,-0.6095614306145256,-0.7020565376003383,0.05717843532349833,65,-0.1711355801074116,-0.2186559192044013,-0.22075463759131195,-0.2012205325926128,-0.21422444252910722,-0.20519822240496896,0.018333957144377747,0.7020565376003383
0.08006448745727539,0.0007325708311076721,0.005852460861206055,0.00012358787591064255,0.5,0.01,100,7,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-1.8662477874995076,-1.8217207057374476,-1.715141298808805,-1.8939070794187522,-1.7742415724772884,-1.8142516887883602,0.06407501940845665,212,-1.7560830381093293,-1.7692415999598163,-1.7781083296424631,-1.7555153753189865,-1.7750202556985395,-1.7667937197458268,0.009419216130498557,1.8142516887883602
0.0794588565826416,0.0006173331086478799,0.006084442138671875,0.00019110804052503236,0.5,0.01,100,7,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-1.8963079075118294,-1.8463692645733016,-1.7276144300321545,-1.898741006123467,-1.778447970998846,-1.8294961158479197,0.067125501085232,215,-1.7720345905409052,-1.7909000408434306,-1.8039287458420188,-1.7785297251772156,-1.7910048259115967,-1.7872795856630332,0.011073839262724395,1.8294961158479197
0.14579987525939941,0.000912439034999356,0.007112741470336914,0.0002919383465220219,0.5,0.01,100,15,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-1.7011310920759692,-1.627449852434802,-1.527354671745823,-1.6962385075135806,-1.5482194186186864,-1.6200787084777724,0.07236800697308063,206,-1.5482826234951939,-1.5590204509197234,-1.5622919951557397,-1.553679703449304,-1.5708707362423169,-1.5588291018524556,0.007678199175967435,1.6200787084777724
0.13884882926940917,0.0007729927796411695,0.007075691223144531,0.00020559472070054029,0.5,0.01,100,15,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-1.7365844846527863,-1.6871039471548102,-1.5490213355199605,-1.7032884954200913,-1.5635896118182255,-1.6479175749131745,0.07662245495398691,209,-1.5846393597690642,-1.603405795126501,-1.6160654728355932,-1.5922718364592605,-1.6086406287827602,-1.6010046185946358,0.01126931063596671,1.6479175749131745
0.2565417766571045,0.0017049544633831438,0.008312797546386719,0.00021782841011649715,0.5,0.01,100,31,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-1.6577009948562673,-1.5614218804506126,-1.4517923685186431,-1.6442304274940638,-1.4752668934042432,-1.558082512944766,0.08427630525466931,200,-1.4543435064410597,-1.4742916260100396,-1.4798381051758556,-1.4677667769900613,-1.479740779470689,-1.4711961588175408,0.009518910105124354,1.558082512944766
0.23993868827819825,0.0013279162288004267,0.008580827713012695,0.00025351753254637595,0.5,0.01,100,31,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-1.661433773791446,-1.626247828512922,-1.4859004137665566,-1.640019706351766,-1.4839049351846303,-1.5795013315214643,0.07805182453542929,203,-1.497307241690115,-1.5278420578493415,-1.5421427622209274,-1.514109101165736,-1.5302884369416674,-1.5223379199735574,0.015362202606138282,1.5795013315214643
0.15074496269226073,0.0008094881105062664,0.010460281372070312,0.00035548207265750144,0.5,0.01,200,7,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-1.2889009944462233,-1.2214066373809844,-1.1423615910968716,-1.2510061110541406,-1.127229873560356,-1.2061810415077152,0.06227343802084675,194,-1.1292469014985125,-1.137177765582374,-1.138404987393722,-1.142466229428148,-1.153109399973147,-1.1400810567751807,0.007797999794166542,1.2061810415077152
0.14835624694824218,0.001150425765294287,0.010563993453979492,0.00041578036326352883,0.5,0.01,200,7,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-1.3423768667074525,-1.2564432755999955,-1.147567069075042,-1.2873570376394234,-1.1558197267340904,-1.2379127951512008,0.07563395556146948,197,-1.167840261667067,-1.1592883957099394,-1.171767407083431,-1.1868335797944287,-1.1792380345328155,-1.1729935357575363,0.009449138299324408,1.2379127951512008
0.2770946502685547,0.001754494648173569,0.01279134750366211,0.0003558750238918005,0.5,0.01,200,15,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-1.148083027066743,-1.052592553860203,-0.9846639668169681,-1.0469526589902516,-0.9540382577599712,-1.0372660928988275,0.06678769209495518,188,-0.9246836377748802,-0.9296467859177181,-0.9325596734665664,-0.9342775991748743,-0.9419223243401552,-0.9326180041348389,0.00567644853538943,1.0372660928988275
0.27054872512817385,0.00195811908742885,0.013224363327026367,0.0006270265033658688,0.5,0.01,200,15,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-1.2139640979282744,-1.1350325655091382,-0.9908474215302959,-1.0943790713602208,-0.9718960174219724,-1.0812238347499803,0.09034255357580628,191,-0.98594217460583,-0.9897666861128631,-1.0058020516243504,-1.0063969551588912,-1.0055678282753597,-0.9986951391554589,0.00893773359267263,1.0812238347499803
0.5035371780395508,0.0038380418538296016,0.015463733673095703,0.0005973045727589818,0.5,0.01,200,31,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-1.1154643371292847,-0.9937664271861676,-0.9002500621990174,-0.983847128834459,-0.8771907217423635,-0.9741037354182585,0.08403674451886475,176,-0.8092096546896033,-0.8234529948514658,-0.8241924204705228,-0.8292205154169959,-0.8402803139084277,-0.8252711798674032,0.010033079941576827,0.9741037354182585
0.4743170261383057,0.003441146659442144,0.01620306968688965,0.0009473176535870163,0.5,0.01,200,31,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-1.136322381407744,-1.0857649299158765,-0.9276727858629531,-1.0171107410245313,-0.8897569680774169,-1.0113255612577043,0.09270987287000461,185,-0.8788962360053729,-0.9060695937121209,-0.916370292367282,-0.9127470667245096,-0.9233178154032381,-0.9074802008425047,0.015340381330325354,1.0113255612577043
0.22304267883300782,0.0011236464360788467,0.015542411804199218,0.0008162044995459417,0.5,0.01,300,7,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-1.093212444860336,-0.9620188442565745,-0.9255234551127429,-0.9826475069404774,-0.8725355066183835,-0.9671875515577029,0.0732706026061094,172,-0.8655786555811974,-0.8733632825145055,-0.8718873331778273,-0.8823421143309989,-0.880690002918078,-0.8747722777045214,0.006118051297084482,0.9671875515577029
0.21674933433532714,0.0024459537820977276,0.016005563735961913,0.001328146079702874,0.5,0.01,300,7,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 7, 'min_samples_leaf': 20}",-1.118095895539193,-1.026616158621412,-0.9262708041705058,-1.0239983051562003,-0.8990190262985949,-0.9988000379571812,0.07855817069682954,182,-0.9112530064275277,-0.9049593339424935,-0.9217818135696683,-0.9392313054899535,-0.9246665847710502,-0.9203784088401387,0.011805173015497833,0.9988000379571812
0.41514062881469727,0.006698259286361319,0.019729757308959962,0.0020402405894814385,0.5,0.01,300,15,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 10}",-0.9729849349683019,-0.841832403094815,-0.8097635370775744,-0.8013331271848096,-0.7479118061967155,-0.8347651617044434,0.07542007577699565,156,-0.6897648045157398,-0.6972586531589084,-0.699073645997838,-0.7020187120333502,-0.7076716773794892,-0.6991574986170652,0.0058738935984375355,0.8347651617044434
0.43233232498168944,0.020185536123754365,0.021404027938842773,0.0004415075134260324,0.5,0.01,300,15,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 15, 'min_samples_leaf': 20}",-1.0043950561001806,-0.9434785774098647,-0.8220631055753791,-0.8680456585409143,-0.7603429969511409,-0.879665078915496,0.08639500831113776,166,-0.7648382877511233,-0.7685596973003277,-0.7908468227284419,-0.7891253573344937,-0.7885020877622408,-0.7803744505753255,0.011254049796516338,0.879665078915496
0.832430076599121,0.03729270535104349,0.024361467361450194,0.002389872909193247,0.5,0.01,300,31,10,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 10}",-0.9409481379187604,-0.8008088126616966,-0.748214759110511,-0.7535626321693107,-0.6957826031742258,-0.7878633890069009,0.08346250803188769,142,-0.576382608245303,-0.5963093544317065,-0.5969393708564648,-0.5966317698810347,-0.6056142112600559,-0.594375462934913,0.00964838603066862,0.7878633890069009
0.6974105358123779,0.014304143090945434,0.02302398681640625,0.0009021772340276796,0.5,0.01,300,31,20,"{'l2_regularization': 0.5, 'learning_rate': 0.01, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",-0.946332171965432,-0.9188627715929479,-0.7762084245392669,-0.8176452532125801,-0.6975855002817628,-0.831326824318398,0.09165231823568441,153,-0.6666354887588676,-0.6913591734905495,-0.7123093521765793,-0.7081427999849221,-0.7191716795987567,-0.6995236988019351,0.018826039520879443,0.831326824318398
0.08165488243103028,0.0016326562513579823,0.006524181365966797,0.00033302505127710374,0.5,0.03,100,7,10,"{'l2_regularization': 0.5, 'learning_rate': 0.03, 'max_iter': 100, 'max_leaf_nodes': 7, 'min_samples_leaf': 10}",-1.0949675510118124,-0.9627040027306939,-0.9199226736231816,-0.98001195043825,-0.8751789513828677,-0.9665570258373611,0.07376972150699987,171,-0.8624191509743927,-0.8656627748161998,-0.8693668788256033,-0.8781651089861598,-0.8795444743332704,-0.8710316775871252,0.006769428905025228,0.9665570258373611
