mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_n_estimators,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,CV_RMSE
0.11144633293151855,0.0052761423091939545,0.006479835510253907,0.0011952710092487766,0.8,0.03,10,200,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31}",-0.817084286831122,-0.712148638703033,-0.7045848875282115,-0.7230757690494495,-0.7766870190546662,-0.7467161202332965,0.043309932808054216,1,-0.44859450093443615,-0.4663101806440681,-0.4651202448949403,-0.464420139067778,-0.4555964238892432,-0.46000829788609315,0.006856376071171551,0.7467161202332965
0.05133390426635742,0.0006922876164763184,0.004864263534545899,5.47145238299233e-05,0.8,0.03,10,300,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 7}",-0.8246260034538608,-0.7193465971954235,-0.7322318820542719,-0.7280172658220785,-0.8094113153566919,-0.7627266127764653,0.044782784953300014,72,-0.6415207835707365,-0.6610998179860841,-0.6622626215662961,-0.6557674448633324,-0.6410842263893446,-0.6523469788751587,0.009281032791478653,0.7627266127764653
0.09682197570800781,0.004152138416298173,0.007991409301757813,0.001408893690678278,0.8,0.03,10,300,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 15}",-0.8124820610101884,-0.7242353789578606,-0.7132774421193231,-0.7197161010418367,-0.795748981530233,-0.7530919929318884,0.042139415393508316,11,-0.5199227670796673,-0.5399783643546738,-0.5390506966395173,-0.5347710087303725,-0.5324956512323836,-0.5332436976073229,0.007203005160709775,0.7530919929318884
0.16684532165527344,0.003918244363046271,0.009008121490478516,0.000842366174717968,0.8,0.03,10,300,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 31}",-0.8195033010808214,-0.7196961361502258,-0.7128021349229897,-0.7262404252114537,-0.7786400823882782,-0.7513764159507538,0.04125048678655044,5,-0.37480061251617286,-0.3872329222294427,-0.3884559881255108,-0.38667606267431176,-0.3805400478503323,-0.3835411266791541,0.005157830999283081,0.7513764159507538
0.023241662979125978,0.0007169220207249231,0.0022257328033447265,8.94692648965811e-05,0.8,0.03,20,100,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 7}",-0.8655631569848584,-0.7610592641931606,-0.7505255347391944,-0.7527339585755337,-0.8410106589327906,-0.7941785146851075,0.049008439137612644,173,-0.7404903502346105,-0.7620873504390561,-0.7639291253397725,-0.7629381697027415,-0.7477660469064342,-0.7554422085245229,0.00953788892352236,0.7941785146851075
0.038812446594238284,0.0008465672607730357,0.0029039859771728517,4.1767614485211095e-05,0.8,0.03,20,100,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 15}",-0.8451277084941554,-0.7437490376383472,-0.7172790075953756,-0.7370818333397857,-0.8108931099352819,-0.7708261394005892,0.04871391639670708,134,-0.669824110687399,-0.6919653209773906,-0.6935277995177219,-0.6872383238362931,-0.6771063485569688,-0.6839323807151547,0.00909029646792855,0.7708261394005892
0.06097855567932129,0.00045328752227446784,0.0037613868713378905,0.00013003180565349473,0.8,0.03,20,100,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 31}",-0.8393305485863277,-0.7365627485397428,-0.7169486462445982,-0.7288442332691243,-0.7933713284016862,-0.763011501008296,0.0463358207512479,75,-0.5915895213780044,-0.6116161031115438,-0.6139365886744066,-0.6076339355116726,-0.6002935215814494,-0.6050139340514153,0.00815553749282169,0.763011501008296
0.03796091079711914,0.0012378616913209784,0.003679180145263672,0.00015129582415811935,0.8,0.03,20,200,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 7}",-0.8308598699396681,-0.7234996791494315,-0.7343354060627676,-0.7302633179882767,-0.8090142834315498,-0.7655945113143388,0.04503830242175536,105,-0.6765335562209495,-0.6966300567977755,-0.6973589301043291,-0.69531967637639,-0.6796545552278891,-0.6890993549454667,0.009063420879419661,0.7655945113143388
0.061134862899780276,0.0004999763326196573,0.004569244384765625,6.336615059873597e-05,0.8,0.03,20,200,15,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 15}",-0.8196750800031118,-0.720960886427459,-0.714098897145935,-0.7254112387137409,-0.7865661495497175,-0.7533424503679929,0.04212506778351718,13,-0.5819318095589147,-0.6025510331080349,-0.6018893040199118,-0.5959007495237336,-0.5891317098981322,-0.5942809212217455,0.007847560375803324,0.7533424503679929
0.10086560249328613,0.0016036469130057127,0.005921173095703125,6.569898981509239e-05,0.8,0.03,20,200,31,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'min_child_samples': 20, 'n_estimators': 200, 'num_leaves': 31}",-0.8225256499508462,-0.722650271288523,-0.7187496871256975,-0.7256104762690078,-0.7742804518230978,-0.7527633072914345,0.04032559854174466,10,-0.4678011536429682,-0.488485885895392,-0.4879227036282074,-0.4837619614375537,-0.4776122066270197,-0.4811167822462282,0.007709853990507581,0.7527633072914345
